Date,High,Low,Open,Close,Volume,Adj Close
2021-01-14,249.85000610351562,241.5399932861328,246.8699951171875,242.05999755859375,6976700,242.05999755859375
2021-01-15,244.56300354003906,235.03399658203125,242.25,239.7899932861328,8373300,239.7899932861328
2021-01-19,248.74000549316406,241.0,243.3000030517578,247.25,7436800,247.25
2021-01-20,249.64999389648438,244.13999938964844,248.85000610351562,244.25999450683594,5803200,244.25999450683594
2021-01-21,250.3699951171875,243.5800018310547,246.6699981689453,248.63999938964844,10336600,248.63999938964844
2021-01-22,254.38999938964844,246.1999969482422,246.64999389648438,252.0,7800500,252.0
2021-01-25,254.38999938964844,242.22000122070312,253.8000030517578,247.75,8499400,247.75
2021-01-26,248.75999450683594,240.02999877929688,246.89999389648438,241.0,7883000,241.0
2021-01-27,235.39999389648438,225.0,234.6999969482422,229.94000244140625,11787000,229.94000244140625
2021-01-28,241.55499267578125,232.2100067138672,235.0,237.7899932861328,8295500,237.7899932861328
2021-01-29,240.8699951171875,232.66000366210938,238.64999389648438,234.30999755859375,9805800,234.30999755859375
2021-02-01,244.13999938964844,235.39999389648438,238.3699951171875,241.85000610351562,7788200,241.85000610351562
2021-02-02,250.19000244140625,240.52999877929688,243.61000061035156,249.10000610351562,7082800,249.10000610351562
2021-02-03,254.31500244140625,247.38999938964844,253.9600067138672,251.89999389648438,13545700,251.89999389648438
2021-02-04,274.94000244140625,260.8500061035156,265.3399963378906,270.42999267578125,23840900,270.42999267578125
2021-02-05,270.0,264.7099914550781,268.6099853515625,269.44000244140625,7978600,269.44000244140625
2021-02-08,282.6990051269531,274.6239929199219,276.8800048828125,282.1700134277344,10065500,282.1700134277344
2021-02-09,286.8900146484375,276.510009765625,280.3800048828125,284.20001220703125,8697000,284.20001220703125
2021-02-10,286.0799865722656,278.4010009765625,285.1000061035156,283.17999267578125,9364500,283.17999267578125
2021-02-11,302.1000061035156,281.6000061035156,287.3299865722656,285.0299987792969,21371100,285.0299987792969
2021-02-12,299.3399963378906,289.32000732421875,292.6400146484375,298.3699951171875,11882200,298.3699951171875
2021-02-16,309.1400146484375,298.17999267578125,306.3999938964844,304.7900085449219,13597700,304.7900085449219
2021-02-17,301.5,290.55999755859375,297.6300048828125,297.20001220703125,9879800,297.20001220703125
2021-02-18,292.9700012207031,285.0299987792969,291.1300048828125,290.80999755859375,9715500,290.80999755859375
2021-02-19,293.94000244140625,285.4599914550781,292.1199951171875,286.9200134277344,9413800,286.9200134277344
2021-02-22,285.0,273.2900085449219,281.4200134277344,273.8500061035156,13132500,273.8500061035156
2021-02-23,267.25,252.55999755859375,259.69000244140625,265.0,20440300,265.0
2021-02-24,268.6659851074219,259.1000061035156,266.1050109863281,266.07000732421875,10840000,266.07000732421875
2021-02-25,266.0,251.4199981689453,262.760009765625,253.94000244140625,13403300,253.94000244140625
2021-02-26,261.8599853515625,253.11399841308594,257.45001220703125,259.8500061035156,11915200,259.8500061035156
2021-03-01,274.5400085449219,265.7200012207031,268.8949890136719,273.6300048828125,10558500,273.6300048828125
2021-03-02,277.5,268.9100036621094,275.9599914550781,269.19000244140625,8484900,269.19000244140625
2021-03-03,267.6600036621094,253.25,265.0199890136719,255.05999755859375,10841800,255.05999755859375
2021-03-04,254.8000030517578,232.27000427246094,251.75999450683594,239.07000732421875,18878800,239.07000732421875
2021-03-05,243.7480010986328,223.08999633789062,243.1199951171875,239.0500030517578,16830200,239.0500030517578
2021-03-08,241.3300018310547,225.64999389648438,239.0,226.08999633789062,13340300,226.08999633789062
2021-03-09,244.44000244140625,236.0399932861328,240.97999572753906,241.75999450683594,12071200,241.75999450683594
2021-03-10,249.9600067138672,241.27000427246094,249.30999755859375,242.07000732421875,9508000,242.07000732421875
2021-03-11,254.9199981689453,246.52999877929688,247.1199951171875,253.8300018310547,9234200,253.8300018310547
2021-03-12,251.54800415039062,244.30299377441406,249.49000549316406,250.35000610351562,7609700,250.35000610351562
2021-03-15,252.0,246.7899932861328,251.41799926757812,249.97999572753906,7052100,249.97999572753906
2021-03-16,254.77999877929688,247.5500030517578,253.4199981689453,249.30999755859375,7370400,249.30999755859375
2021-03-17,254.46099853515625,242.89999389648438,245.83999633789062,251.47000122070312,6340100,251.47000122070312
2021-03-18,247.27000427246094,237.8000030517578,246.4600067138672,238.41000366210938,9331200,238.41000366210938
2021-03-19,243.14999389648438,237.1300048828125,239.6300048828125,241.27999877929688,10555100,241.27999877929688
2021-03-22,246.9499969482422,240.85000610351562,242.02999877929688,244.38499450683594,5790200,244.38499450683594
2021-03-23,246.83999633789062,242.25,245.5500030517578,243.77000427246094,5093200,243.77000427246094
2021-03-24,244.97000122070312,233.75999450683594,244.49000549316406,234.27000427246094,6097300,234.27000427246094
2021-03-25,235.33999633789062,227.52000427246094,232.6300048828125,234.24000549316406,8846600,234.24000549316406
2021-03-26,241.30999755859375,232.3000030517578,233.61900329589844,241.02999877929688,8217600,241.02999877929688
2021-03-29,243.1999969482422,233.61000061035156,241.5800018310547,235.6699981689453,7510900,235.6699981689453
2021-03-30,238.36000061035156,232.6300048828125,236.8800048828125,236.5399932861328,6242000,236.5399932861328
2021-03-31,245.22999572753906,237.27000427246094,238.11000061035156,242.83999633789062,7633400,242.83999633789062
2021-04-01,252.6490020751953,246.0399932861328,248.0399932861328,247.5399932861328,6990100,247.5399932861328
2021-04-05,251.75999450683594,245.6999969482422,250.50999450683594,251.02000427246094,5744400,251.02000427246094
2021-04-06,255.0,249.5,251.64999389648438,253.19000244140625,5580400,253.19000244140625
2021-04-07,259.2200012207031,251.07000732421875,253.0749969482422,255.60000610351562,7243200,255.60000610351562
2021-04-08,265.0,258.1700134277344,260.1600036621094,264.5,9059100,264.5
2021-04-09,266.94000244140625,261.3800048828125,262.9800109863281,266.7699890136719,6689700,266.7699890136719
2021-04-12,270.3299865722656,262.5899963378906,265.3900146484375,269.0299987792969,6681200,269.0299987792969
2021-04-13,276.8699951171875,271.0,271.2669982910156,275.42999267578125,7284400,275.42999267578125
2021-04-14,277.8599853515625,266.20001220703125,275.8399963378906,267.2099914550781,8507200,267.2099914550781
2021-04-15,276.1199951171875,270.1600036621094,271.3599853515625,274.0,7542800,274.0
2021-04-16,274.1499938964844,268.5899963378906,273.1600036621094,269.8699951171875,6061600,269.8699951171875
2021-04-19,268.5,263.8999938964844,267.1300048828125,267.9100036621094,5258200,267.9100036621094
2021-04-20,272.5799865722656,262.239990234375,269.6199951171875,264.42999267578125,6208400,264.42999267578125
2021-04-21,266.0,259.2699890136719,261.4100036621094,264.8900146484375,4669100,264.8900146484375
2021-04-22,268.1600036621094,259.3999938964844,265.1300048828125,262.2699890136719,5983200,262.2699890136719
2021-04-23,267.7900085449219,260.9700012207031,260.9700012207031,266.0299987792969,6297500,266.0299987792969
2021-04-26,271.75,265.9200134277344,266.6600036621094,271.7200012207031,5327800,271.7200012207031
2021-04-27,273.82000732421875,268.0299987792969,272.04998779296875,268.82000732421875,4296200,268.82000732421875
2021-04-28,275.25,267.1700134277344,268.75799560546875,271.0899963378906,5530300,271.0899963378906
2021-04-29,273.8699951171875,263.5299987792969,273.260009765625,267.8500061035156,5663700,267.8500061035156
2021-04-30,266.1499938964844,261.6000061035156,265.0,262.2900085449219,6594500,262.2900085449219
2021-05-03,265.79998779296875,256.17999267578125,265.05999755859375,259.0899963378906,7522000,259.0899963378906
2021-05-04,256.79998779296875,246.64999389648438,255.72999572753906,250.16000366210938,9217300,250.16000366210938
2021-05-05,254.9199981689453,246.2449951171875,254.9199981689453,247.39999389648438,9507300,247.39999389648438
2021-05-06,256.3089904785156,245.11000061035156,256.0,252.02000427246094,17998700,252.02000427246094
2021-05-07,258.6400146484375,251.63999938964844,255.9199981689453,253.36000061035156,10170000,253.36000061035156
2021-05-10,252.41000366210938,243.4499969482422,252.01499938964844,243.6300048828125,8909200,243.6300048828125
2021-05-11,250.55499267578125,233.61000061035156,235.0,248.60000610351562,9258200,248.60000610351562
2021-05-12,246.5,238.82000732421875,240.58900451660156,239.91000366210938,8649800,239.91000366210938
2021-05-13,245.67999267578125,237.8000030517578,241.9199981689453,240.8000030517578,7274000,240.8000030517578
2021-05-14,247.1199951171875,242.27000427246094,244.0189971923828,246.2899932861328,6729700,246.2899932861328
